subject,fitzpatrick,source,condition,codec,kbps,pix_fmt,lossless,detect_rate,window,method,ref_bpm,est_bpm,quality,confident,w_green,w_chrom,w_pos
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,3,trace_v2,85.5294413372083,79.62522275989224,0.4061624932074387,True,0.13170966344438498,0.4194132462264551,0.4488770903291599
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,3,trace,85.5294413372083,79.62522275989224,0.4061624932074387,True,0.13170966344438498,0.4194132462264551,0.4488770903291599
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,3,pos_mask,85.5294413372083,79.69673000256141,,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,3,pos_wiener,85.5294413372083,80.12450032838866,,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,3,physnet,85.5294413372083,86.23566665925307,0.44811986283802935,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,3,factorizephys,85.5294413372083,86.2637702401019,0.4265615457025963,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,4,green,88.23331970939208,50.669879481783816,0.4986860175000686,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,4,ica,88.23331970939208,51.51395067675621,0.5060809562913723,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,4,chrom,88.23331970939208,53.9063763265297,0.37487961268299586,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,4,pos,88.23331970939208,44.085900472623024,0.4739918626568021,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,4,trace_v1,88.23331970939208,44.09900673074192,0.4664774349173962,True,0.057172250377684086,0.07188104770206877,0.8709467019202471
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,4,trace_v2,88.23331970939208,88.04044783382452,0.4152470387995415,True,0.16760529277291,0.3555363515398554,0.4768583556872345
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,4,trace,88.23331970939208,88.04044783382452,0.4152470387995415,True,0.16760529277291,0.3555363515398554,0.4768583556872345
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,4,pos_mask,88.23331970939208,88.02744208475393,,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,4,pos_wiener,88.23331970939208,44.08582144211509,,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,4,physnet,88.23331970939208,43.710268364954004,0.44241839190461946,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,4,factorizephys,88.23331970939208,86.96239234002759,0.5236920182372454,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,5,green,89.50372566064637,50.61871477994907,0.4293914161366958,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,5,ica,89.50372566064637,50.87376692076354,0.45681741652414815,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,5,chrom,89.50372566064637,45.13265910688682,0.4712288126482426,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,5,pos,89.50372566064637,45.10125037085603,0.4589735091193435,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,5,trace_v1,89.50372566064637,45.106386931384996,0.4469147033195574,True,0.19724541640692975,0.07533401201699862,0.7274205715760717
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,5,trace_v2,89.50372566064637,90.3064079434013,0.42143035810012375,True,0.16127913014228973,0.39542358901808633,0.4432972808396239
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,5,trace,89.50372566064637,90.3064079434013,0.42143035810012375,True,0.16127913014228973,0.39542358901808633,0.4432972808396239
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,5,pos_mask,89.50372566064637,90.24800922720667,,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,5,pos_wiener,89.50372566064637,45.101265261937854,,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,5,physnet,89.50372566064637,49.72533780575642,0.3368932248952775,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,5,factorizephys,89.50372566064637,84.94925183773218,0.30760744145150326,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,6,green,90.5983399610282,52.117926471124555,0.5844225176673482,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,6,ica,90.5983399610282,51.575291442588316,0.5858975098188101,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,6,chrom,90.5983399610282,90.85079923374694,0.488890429932083,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,6,pos,90.5983399610282,90.79488271530005,0.4565069053044333,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,6,trace_v1,90.5983399610282,52.35268281632788,0.3465482365832756,True,0.5025086735467034,0.20410539234390726,0.2933859341093894
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,6,trace_v2,90.5983399610282,90.93186415314464,0.39500761133326145,True,0.17015530677637122,0.42922700769261807,0.40061768553101074
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,6,trace,90.5983399610282,90.93186415314464,0.39500761133326145,True,0.17015530677637122,0.42922700769261807,0.40061768553101074
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,6,pos_mask,90.5983399610282,90.7998532900855,,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,6,pos_wiener,90.5983399610282,90.7948919669007,,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,6,physnet,90.5983399610282,53.13730742911662,0.3527111802982912,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,6,factorizephys,90.5983399610282,52.371507477776085,0.40841547945750095,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,7,green,89.85116950559913,54.07303065491481,0.7005042263189115,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,7,ica,89.85116950559913,53.26877994579419,0.6330224125513861,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,7,chrom,89.85116950559913,44.35732700306057,0.45798678781532687,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,7,pos,89.85116950559913,44.54189299034171,0.4864838701193397,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,7,trace_v1,89.85116950559913,54.05891089630598,0.3753997455360583,True,0.5220406511136102,0.17536902269396,0.3025903261924298
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,7,trace_v2,89.85116950559913,44.50773777983183,0.4228909309575484,True,0.07680790714892184,0.476739002048334,0.4464530908027441
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,7,trace,89.85116950559913,44.50773777983183,0.4228909309575484,True,0.07680790714892184,0.476739002048334,0.4464530908027441
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,7,pos_mask,89.85116950559913,44.60848537949366,,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,7,pos_wiener,89.85116950559913,44.542039417719764,,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,7,physnet,89.85116950559913,55.58303775510377,0.3494254526744636,,,,
s3_3301,3,simulated,lossless_rgb,ffv1,,bgr0,True,1.0,7,factorizephys,89.85116950559913,55.948005738019894,0.47384719607661974,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,0,green,86.48712496139332,63.1572036207191,0.49013461773216066,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,0,ica,86.48712496139332,63.035155764370046,0.43496675294701664,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,0,chrom,86.48712496139332,43.14138745418623,0.46411454001687846,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,0,pos,86.48712496139332,86.14761345488986,0.6484613704081168,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,0,trace_v1,86.48712496139332,43.09852455651498,0.4523830166860847,True,0.09167225671728538,0.3405238450607484,0.5678038982219662
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,0,trace_v2,86.48712496139332,86.18998232388498,0.5909152612104894,True,0.04506485522831886,0.4605119032664659,0.49442324150521527
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,0,trace,86.48712496139332,86.18998232388498,0.5909152612104894,True,0.04506485522831886,0.4605119032664659,0.49442324150521527
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,0,pos_mask,86.48712496139332,86.13788089655726,,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,0,pos_wiener,86.48712496139332,86.14760679116576,,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,1,green,85.26848363343447,46.360657837109194,0.5259342524404177,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,1,ica,85.26848363343447,64.0088701785491,0.27784670106042303,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,1,chrom,85.26848363343447,42.82166669457637,0.47393012093072173,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,1,pos,85.26848363343447,85.6988179720822,0.6469182959029156,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,1,trace_v1,85.26848363343447,42.844912798095734,0.47960921786213095,True,0.15447865365366867,0.27760552422594137,0.56791582212039
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,1,trace_v2,85.26848363343447,86.03509813897838,0.5312301015696522,True,0.09186300697152446,0.4374114550734532,0.4707255379550223
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,1,trace,85.26848363343447,86.03509813897838,0.5312301015696522,True,0.09186300697152446,0.4374114550734532,0.4707255379550223
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,1,pos_mask,85.26848363343447,86.00267210768297,,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,1,pos_wiener,85.26848363343447,85.6990247636177,,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,2,green,84.75226256499856,63.12390563018544,0.34734216558679776,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,2,ica,84.75226256499856,63.72107876411162,0.48774146565555015,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,2,chrom,84.75226256499856,42.39312246939867,0.3714331440463444,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,2,pos,84.75226256499856,84.84005677078194,0.5692239910417384,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,2,trace_v1,84.75226256499856,42.40061676865605,0.342983144272711,True,0.33465437962847344,0.04122302941692266,0.6241225909546039
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,2,trace_v2,84.75226256499856,84.755604366529,0.46382336146176134,True,0.10417229629194098,0.419883656999205,0.475944046708854
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,2,trace,84.75226256499856,84.755604366529,0.46382336146176134,True,0.10417229629194098,0.419883656999205,0.475944046708854
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,2,pos_mask,84.75226256499856,85.56649899889639,,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,2,pos_wiener,84.75226256499856,42.42011508978885,,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,3,green,85.5294413372083,53.91340375820291,0.45029662072132726,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,3,ica,85.5294413372083,65.097764138622,0.36205085452904623,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,3,chrom,85.5294413372083,56.19621896559529,0.2347399086012848,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,3,pos,85.5294413372083,80.11945555014084,0.5541274042388777,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,3,trace_v1,85.5294413372083,80.11268859900171,0.5273810431690751,True,0.027038842339782085,0.08190600939370558,0.8910551482665123
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,3,trace_v2,85.5294413372083,79.7216845648409,0.43374239632191663,True,0.1326404429860941,0.4092594689772708,0.45810008803663516
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,3,trace,85.5294413372083,79.7216845648409,0.43374239632191663,True,0.1326404429860941,0.4092594689772708,0.45810008803663516
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,3,pos_mask,85.5294413372083,79.80486250813493,,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,3,pos_wiener,85.5294413372083,80.11908835819031,,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,4,green,88.23331970939208,50.63148867038747,0.4888105949170983,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,4,ica,88.23331970939208,51.47741445317637,0.4936440823392788,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,4,chrom,88.23331970939208,53.85802332524626,0.3744507417709499,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,4,pos,88.23331970939208,44.10492536774154,0.4681763103496387,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,4,trace_v1,88.23331970939208,44.05266870728501,0.4861806282283823,True,0.38538147217376,0.0522379628707817,0.5623805649554584
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,4,trace_v2,88.23331970939208,88.0530675985767,0.42859078744155127,True,0.15924886965612906,0.35303731045902326,0.4877138198848477
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,4,trace,88.23331970939208,88.0530675985767,0.42859078744155127,True,0.15924886965612906,0.35303731045902326,0.4877138198848477
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,4,pos_mask,88.23331970939208,88.06761227031593,,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,4,pos_wiener,88.23331970939208,44.10484576131479,,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,5,green,89.50372566064637,50.59014760922289,0.42746795015331474,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,5,ica,89.50372566064637,50.8749785419311,0.4441132368483579,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,5,chrom,89.50372566064637,45.114928956877684,0.44723641029765965,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,5,pos,89.50372566064637,90.2677239651513,0.540913646403177,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,5,trace_v1,89.50372566064637,45.1334576121074,0.44232156688058166,True,0.17255529450510126,0.07060034027245558,0.7568443652224431
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,5,trace_v2,89.50372566064637,90.34972289001256,0.4194981396026927,True,0.15940499614771142,0.3891591546081679,0.4514358492441206
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,5,trace,89.50372566064637,90.34972289001256,0.4194981396026927,True,0.15940499614771142,0.3891591546081679,0.4514358492441206
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,5,pos_mask,89.50372566064637,90.36754756783661,,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,5,pos_wiener,89.50372566064637,90.26778562122097,,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,6,green,90.5983399610282,52.24278570454612,0.569009480236155,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,6,ica,90.5983399610282,51.74452413795544,0.560266548571019,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,6,chrom,90.5983399610282,90.8893112963606,0.48767561001730925,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,6,pos,90.5983399610282,90.76056879460307,0.45762616781986,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,6,trace_v1,90.5983399610282,52.559395784046544,0.34167122133040534,True,0.4952487388549811,0.19643902448948164,0.30831223665553725
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,6,trace_v2,90.5983399610282,90.89883189971508,0.38760680616764914,True,0.17999940242596701,0.4201103331464636,0.39989026442756936
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,6,trace,90.5983399610282,90.89883189971508,0.38760680616764914,True,0.17999940242596701,0.4201103331464636,0.39989026442756936
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,6,pos_mask,90.5983399610282,90.69968386796928,,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,6,pos_wiener,90.5983399610282,90.76047518680137,,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,7,green,89.85116950559913,54.05219137655072,0.6948268380693375,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,7,ica,89.85116950559913,53.25351759953871,0.634353252462259,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,7,chrom,89.85116950559913,44.363915917058264,0.4550879417087906,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,7,pos,89.85116950559913,44.55130834856574,0.5045690144409332,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,7,trace_v1,89.85116950559913,53.97965939357831,0.40455033418873854,True,0.5676552473986519,0.07942603911302346,0.35291871348832454
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,7,trace_v2,89.85116950559913,44.49169655126153,0.43003623003695296,True,0.07717688454176919,0.46634014828653675,0.4564829671716942
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,7,trace,89.85116950559913,44.49169655126153,0.43003623003695296,True,0.07717688454176919,0.46634014828653675,0.4564829671716942
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,7,pos_mask,89.85116950559913,44.584687508886226,,,,,
s3_3301,3,simulated,lossless_yuv444,h264,,yuv444p,True,1.0,7,pos_wiener,89.85116950559913,44.551375417915665,,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,0,green,86.48712496139332,63.223366624998135,0.48192716637923766,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,0,ica,86.48712496139332,77.00912515639612,0.20614174447076217,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,0,chrom,86.48712496139332,43.18748515233975,0.4671110986642849,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,0,pos,86.48712496139332,86.2135146968146,0.655812200889847,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,0,trace_v1,86.48712496139332,43.135605849896564,0.45431845560640527,True,0.0877733612987102,0.3379175987268812,0.5743090399744086
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,0,trace_v2,86.48712496139332,86.2722316246841,0.5934527583116398,True,0.04435452158617247,0.45954778741487157,0.49609769099895606
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,0,trace,86.48712496139332,86.2722316246841,0.5934527583116398,True,0.04435452158617247,0.45954778741487157,0.49609769099895606
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,0,pos_mask,86.48712496139332,86.21436477014879,,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,0,pos_wiener,86.48712496139332,86.21351519586752,,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,1,green,85.26848363343447,46.45839426724608,0.5188732890602281,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,1,ica,85.26848363343447,42.51787529128987,0.3249064130869171,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,1,chrom,85.26848363343447,42.80475820356399,0.47535892678204483,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,1,pos,85.26848363343447,85.629545741816,0.6568766277083006,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,1,trace_v1,85.26848363343447,42.81410866381828,0.4814354156103473,True,0.14953896775826858,0.26796908559821475,0.5824919466435167
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,1,trace_v2,85.26848363343447,86.01087451918912,0.5287113153820255,True,0.08799680545235815,0.4410761098518565,0.4709270846957853
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,1,trace,85.26848363343447,86.01087451918912,0.5287113153820255,True,0.08799680545235815,0.4410761098518565,0.4709270846957853
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,1,pos_mask,85.26848363343447,85.97499373151237,,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,1,pos_wiener,85.26848363343447,85.62980405703719,,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,2,green,84.75226256499856,63.083115656663836,0.3576390152809386,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,2,ica,84.75226256499856,42.48013680022247,0.5383145860596379,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,2,chrom,84.75226256499856,42.355345848944566,0.37318373574726454,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,2,pos,84.75226256499856,42.39069062213221,0.4718611145791685,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,2,trace_v1,84.75226256499856,42.34804525880476,0.31599879495517225,True,0.38340322396169974,0.34581460469691716,0.2707821713413831
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,2,trace_v2,84.75226256499856,85.58241243528875,0.44485544314520464,True,0.11178103913640278,0.4132746697140663,0.47494429114953096
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,2,trace,84.75226256499856,85.58241243528875,0.44485544314520464,True,0.11178103913640278,0.4132746697140663,0.47494429114953096
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,2,pos_mask,84.75226256499856,85.61250052790012,,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,2,pos_wiener,84.75226256499856,42.390791717749764,,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,3,green,85.5294413372083,65.48271395855153,0.2939352136191477,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,3,ica,85.5294413372083,80.8697336905867,0.38124957142555826,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,3,chrom,85.5294413372083,56.121970108703316,0.22511173617571648,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,3,pos,85.5294413372083,80.17472080082972,0.5654338707721178,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,3,trace_v1,85.5294413372083,80.16712958347206,0.5279089210003775,True,0.04750430789529236,0.07166864424843146,0.8808270478562762
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,3,trace_v2,85.5294413372083,79.6053366502638,0.4191112819786635,True,0.13367067163429516,0.4090251150410666,0.4573042133246383
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,3,trace,85.5294413372083,79.6053366502638,0.4191112819786635,True,0.13367067163429516,0.4090251150410666,0.4573042133246383
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,3,pos_mask,85.5294413372083,79.69340574598999,,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,3,pos_wiener,85.5294413372083,80.17422687244634,,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,4,green,88.23331970939208,50.57333930158781,0.4905231918755972,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,4,ica,88.23331970939208,51.29007078203999,0.33193510891786854,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,4,chrom,88.23331970939208,53.91585227568289,0.3701431695428979,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,4,pos,88.23331970939208,44.11862641345206,0.4499159444503404,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,4,trace_v1,88.23331970939208,44.0585538110747,0.47642203057168014,True,0.37665047036025406,0.04880272729130854,0.5745468023484375
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,4,trace_v2,88.23331970939208,88.08610417479973,0.4171029014731483,True,0.15464465183721096,0.35645497798046005,0.48890037018232907
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,4,trace,88.23331970939208,88.08610417479973,0.4171029014731483,True,0.15464465183721096,0.35645497798046005,0.48890037018232907
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,4,pos_mask,88.23331970939208,88.11171023198251,,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,4,pos_wiener,88.23331970939208,44.11856191209478,,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,5,green,89.50372566064637,50.59517515731431,0.42297018447288265,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,5,ica,89.50372566064637,49.7255405626203,0.31612859424167206,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,5,chrom,89.50372566064637,45.08878181596756,0.44917929226351755,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,5,pos,89.50372566064637,45.07493863674409,0.46049902527555414,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,5,trace_v1,89.50372566064637,45.07804632930514,0.4457347676040136,True,0.18169973567711584,0.06758095508060753,0.7507193092422766
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,5,trace_v2,89.50372566064637,90.21402151847296,0.4161090628533595,True,0.1704196492537252,0.38122252364649273,0.448357827099782
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,5,trace,89.50372566064637,90.21402151847296,0.4161090628533595,True,0.1704196492537252,0.38122252364649273,0.448357827099782
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,5,pos_mask,89.50372566064637,90.17515444429331,,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,5,pos_wiener,89.50372566064637,45.074946526168894,,,,,
s3_3301,3,simulated,lossless_yuv420,h264,,yuv420p,True,1.0,6,green,90.5983399610282,52.157793034150465,0.5710632490881279,,,,
